,,KOA,Ellison Onizuka Kona InternationalAirport,Kailua-Kona,HI,KOA01,0
,,LAN,Capital City,Lansing,MI,Gate,37
,,,,,,Term 1 - D,117
,,LAS,McCarran International,Las Vegas,NV,,
,,,,,,Terminal 3 - E Upper,45
,,,,,,Terminal 1 - Passenger,86
,,,,,,Terminal 2 - Passenger,188
,,,,,,Terminal 4A - Passenger,57
,,LAX,Los Angeles International,Los Angeles,CA,,
,,,,,,Terminal 5 - Passenger,61
,,,,,,Terminal 6 - Passenger,37
,,,,,,Terminal 7 - Passenger,28
,,LEX,Blue Grass,Lexington,KY,LEX-A,27
,,LGA,LaGuardia,Flushing,NY,TC CHK West,0
,,LGB,Long Beach Daugherty Field,Long Beach,CA,Checkpoint,26
,,LIT,Little Rock National,Little Rock,AR,LITA,34
,,LNK,Lincoln Municipal,Lincoln,NE,South Hold,3
,,MBS,MBS International,Freeland,MI,Passenger Terminal,10
,,,,,,MCI 37-45,12
,,MCI,Kansas City International,Kansas City,MO,MCI 56-60,35
,,,,,,MCI 76-85,3
,,,,,,EAST Checkpoint,69
,,MCO,Orlando International,Orlando,FL,,
,,,,,,WEST Checkpoint,129
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,27
,,MDW,Chicago Midway,Chicago,IL,Main Checkpoint,33
,,MEM,Memphis International,Memphis,TN,MEM-B,22
,,MFE,Miller International,McAllen,TX,MFE01,51
,,MFR,Rogue Valley International-Medford,Medford,OR,MFRZ,15
,,MHT,Manchester,Manchester,NH,Checkpoint,26
,,,,,,North 2,98
,,MIA,Miami International,Miami,FL,,
,,,,,,South-H,30
,,,,,,CONC C,58
,,MKE,General Mitchell International,Milwaukee,WI,,
,,,,,,CONC D,41
,,MLB,Melbourne International,Melbourne,FL,MLB A,29
5/3/2020,05:00,,,,,,
,,MLI,Quad City,Moline,IL,Checkpoint A,8
,,MLU,Monroe Regional,Monroe,LA,MLU01,19
,,MOB,Bates Field Airport,Mobile,AL,MOB-A,49
,,MOT,Minot International,Minot,ND,Gate,25
,,MRY,Monterey Regional Airport,Monterey,CA,MRY02,22
,,MSN,Dane County Regional,Madison,WI,Checkpoint Alpha,17
,,MSO,Missoula International,Missoula,MT,Main Security Screen,27
,,,,,,North CP,133
,,MSP,Minneapolis-St. Paul International,St. Paul,MN,,
,,,,,,T2 CP1,58
,,MSY,New Orleans International,Kenner,LA,MSY01,75
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,1
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,5
,,,,,,TERM1,20
,,OAK,Metropolitan Oakland International,Oakland,CA,,
,,,,,,TERM2,56
,,OGS,Ogdensburg International,Ogdensburg,NY,Gate Area #1,5
,,OKC,Will Rogers World,Oklahoma City,OK,West,49
,,,,,,Terminal A,57
,,OMA,Eppley Airfield,Omaha,NE,,
,,,,,,Terminal B,21
,,,,,,T2,31
,,ONT,Ontario International,Ontario,CA,,
,,,,,,T4,114
,,,,,,10,1
,,,,,,2,55
,,,,,,4B,111
,,ORD,Chicago-OHare International,Chicago,IL,,
,,,,,,5,68
,,,,,,6A,57
,,,,,,7A,272
,,,,,,Conc. A Checkpoint,35
,,ORF,Norfolk International,Norfolk,VA,,
,,,,,,Conc. B Checkpoint,43
,,PAH,Barkley Regional,West Paducah,KY,PAH,6
,,,,,,PBI A/B,99
,,PBI,West Palm Beach International,West Palm Beach,FL,,
,,,,,,PBI C,6
,,PDX,Portland International Airport,Portland,OR,PDX D/E,141
,,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,143
,,PHF,Newport News/WilliamsburgInternational,Newport News,VA,PHF Checkpoint,0
,,,,,,Checkpoint B,84
,,PHL,Philadelphia International,Philadelphia,PA,,
,,,,,,Checkpoint D\E,114
,,,,,,T-3 North,245
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 A,95
,,,,,,T-4 C,215
,,PIA,Greater Peoria,Peoria,IL,Checkpoint A,21
,,PIE,St Petersburg-ClearwaterInternational,Clearwater,FL,PIE A,5
,,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,144
,,PLN,Pellston Regional,Pellston,MI,PLN1,7
,,PNS,Pensacola Gulf Coast Regional,Pensacola,FL,PNS-A,25
,,PSP,Palm Springs Regional,Palm Springs,CA,PSP01,60
,,PVD,T F Green State,Warwick,RI,Checkpoint A,22
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,21
,,RAP,Rapid City Regional,Rapid City,SD,1,27
,,RDD,Redding Municipal,Redding,CA,RDD01,10
,,RDM,Roberts Field,Redmond,OR,RDMZ,34
,,,,,,Employee Screening Checkpoint (ESC),53
,,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 1 Checkpoint,18
,,,,,,Terminal 2 Checkpoint,85
,,RIC,Richard E Byrd International,Richmond InternationalA/P,VA,RIC Concourse B,100
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,66
,,ROC,Greater Rochester InternationalAirport,Rochester,NY,Checkpoint,71
,,RST,Rochester International,Rochester,MN,Main Checkpoint,23
,,,,,,Checkpoint B,48
,,RSW,Southwest Florida International,Fort Myers,FL,,
5/3/2020,05:00,,,,,Checkpoint D,42
,,,,,,CKPT-2,67
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,CKPT-3,0
,,,,,,CKPT-6,142
,,,,,,SAT01,56
,,SAT,San Antonio International,San Antonio,TX,,
,,,,,,SAT02,37
,,SAV,Savannah International,Savannah,GA,SAV-A,29
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,19
,,SBN,South Bend Regional,South Bend,IN,A CONC,24
,,SBP,San Luis Obispo County,San Luis Obispo,CA,SBP01,17
,,SBY,Salisbury / Wicomico CountyRegional,Salisbury,MD,SBY01,2
,,SDF,Louisville International,Louisville,KY,SDF-A,71
,,,,,,SCP 2,125
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,90
,,,,,,SCP 4,61
,,,,,,Security Checkpoint B,3
,,,,,,Security Checkpoint D,116
,,SFO,San Francisco International,San Francisco,CA,,
,,,,,,Security Checkpoint F-1,15
,,,,,,Security Checkpoint G,2
,,SGF,Springfield/Branson National,Springfield,MO,Main Checkpoint,19
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,13
,,SIT,Sitka Municipal,Sitka,AK,SIT-01,6
,,,,,,Terminal A,34
,,SJC,San Jose International,San Jose,CA,,
,,,,,,Terminal B North,24
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,72
,,SLC,Salt Lake City International,Salt Lake City,UT,SLC1,54
,,,,,,Central B,17
,,SMF,Sacramento International Airport,Sacramento,CA,,
,,,,,,Terminal A,90
,,SNA,Orange County John Wayne,Santa Ana,CA,CKPT B,35
,,SPI,Abraham Lincoln Capital Airport,Springfield,IL,Checkpoint A,5
,,STL,St. Louis Lambert International,St Louis,MO,T1-C,49
,,STL,St. Louis Lambert International,St Louis,MO,T2-E,4
,,STS,Sonoma County Airport,Santa Rosa,CA,STS01,1
,,SYR,Syracuse-Hancock International,North Syracuse,NY,Central,89
,,TOL,Toledo Express,Swanton,OH,Checkpoint 1,30
,,,,,,TPA A,0
,,,,,,TPA C,39
,,TPA,Tampa International,Tampa,FL,,
,,,,,,TPA E,1
,,,,,,TPA F,74
,05:00,TRI,Tri City Regional,Blountville,TN,TRI-A,1
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,42
,,,,,,ACP,40
,,TUS,Tucson International,Tucson,AZ,,
,,,,,,BCP,61
,,TXK,Texarkana Regional,Texarkana,AR,TXK01,8
,,TYS,McGhee Tyson,Alcoa,TN,Checkpoint 1,13
,,UNV,University Park,University Park,PA,Main Terminal,7
,,VCT,Victoria Regional,Victoria,TX,VCT01,0
,,XNA,Northwest Arkansas Regional,Bentonville,AR,Checkpoint 2,10
,,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,1
,,ABI,Abilene Regional Airport,Abilene,TX,ABIA,19
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,76
,,AEX,Alexandria International,Alexandria,LA,AEX01,13
,,AGS,Bush Field,Augusta,GA,AGS-1,45
,,ALB,Albany County,Albany,NY,Main Checkpoint,17
,,AMA,Amarillo International,Amarillo,TX,AMA30,33
,,ANC,Ted Stevens AnchorageInternational,Anchorage,AK,South Checkpoint,0
,,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,Checkpoint 1,19
,,,,,,F Arrival Checkpoint,10
,,ATL,Hartsfield Atlanta International,"Atlanta,",GA,,
,,,,,,Main Checkpoint,191
,,ATW,Outagamie County,Appleton,WI,Checkpoint,8
,,AUG,Augusta State,Augusta,ME,Gate 1,1
5/3/2020,,,,,,,
,,AUS,Austin Bergstrom International,Austin,TX,AUS02,135
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,0
,,AVP,Wilkes Barre/Scranton International,Avoca,PA,Checkpoint,0
,,AZA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,171
,,AZO,Kalamazoo Municipal,Kalamazoo,MI,Main,8
,,BDL,Bradley International,Windsor Locks,CT,A1,53
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,0
,,BHB,Hancock County,Trenton,ME,Gate 1,2
,06:00,BHM,Birmingham International,Birmingham,AL,Central,48
,,BIL,Billings Logan,Billings,MT,BILM,3
,,BJI,Bemidji City-County,Bemidji,MN,Gate,0
,,BLV,Mid America Airport,Mascoutah,IL,Checkpoint A,28
,,BNA,Nashville International,Nashville,TN,BNA Main,150
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,Main Checkpoint,59
,,,,,,A1,24
,,,,,,B1,38
,,BOS,Logan International,East Boston,MA,,
,,,,,,B5,26
,,,,,,C2,153
,,BRD,Brainerd Lakes Regional,Brainerd,MN,Gate,11
,,BRO,Brownsville/South PadreInternational,Brownsville,TX,BROA,19
,,BTR,Baton Rouge Metropolitan,Baton Rouge,LA,BTR01,19
,,BTV,Burlington International,South Burlington,VT,South,1
,,BUF,Buffalo Niagara International Airport,Cheektowaga,NY,Main Checkpoint,39
,,BUR,Burbank-Glendale-Pasadena,Burbank,CA,BUR01,46
,,,,,,B Checkpoint,35
,,BWI,Baltimore-Washington International,BWI Airport,MD,,
,,,,,,D/E Checkpoint,37
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,27
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,3
,,CAK,Akron-Canton Regional,North Canton,OH,Main,27
,,CEC,Crescent City,Crescent City,CA,CEC01,1
,,CHA,Chattanooga Metropolitan,Chattanooga,TN,CHA-A,49
,,CHO,Charlottesville/Albemarle,Charlottesville,VA,CHO - Checkpoint,7
,,CHS,Charleston CountyInternational/AFB,Charleston,SC,Checkpoint,15
,,CID,The Cedar Rapids,Cedar Rapids,IA,Main Concourse,37
,,CIU,Chippewa County International,Kincheloe,MI,CIU1,5
,,CLE,Cleveland Hopkins International,Cleveland,OH,Central,60
,,CLL,Easterwood,College Station,TX,CLL01,7
,,,,,,B Checkpoint,200
,,CLT,Charlotte/Douglas International,Charlotte,NC,,
,,,,,,D Checkpoint,56
,,,,,,A,53
,,CMH,Port Columbus International,Columbus,OH,B,41
,,,,,,C,46
,,CMI,University Of Illinois-Willard,Savoy,IL,Checkpoint A,15
,,COD,Yellowstone Regional,Cody,WY,COD 01,8
,,COS,Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,44
,,CPR,Natrona County International,Casper,WY,CPR 01,13
,,CRP,Corpus Christi,Corpus Christi,TX,CRP01,1
,,CSG,Columbus Metropolitan,Columbus,GA,CSG-A,19
,,CVG,Cincinnati/Northern KentuckyInternational,Hebron,KY,T3-MCP,188
,,CWA,Central Wisconsin Regional,Mosinee,WI,Checkpoint,11
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,57
,,DAY,James M. Cox Dayton International,Dayton,OH,Main,11
,,,,,,Center Pier,124
,,,,,,Concourse A,15
,,DCA,Washington Reagan National,"Washington, DC",VA,,
,,,,,,North Pier,0
,,,,,,South Pier,45
,,,,,,A Bridge,150
,,DEN,Denver International,Denver,CO,,
,,,,,,South,163
,,,,,,A21,187
5/3/2020,06:00,,,,,B30,77
,,DFW,Dallas/Fort Worth International,DFW Airport,TX,C21,71
,,,,,,D22,86
,,,,,,E18,105
,,DHN,Dothan Houstan,Dothan,AL,DHN-A,0
,,DSM,Des Moines International,Des Moines,IA,Main Concourse,16
,,,,,,Blue-2,123
,,DTW,Detroit Metro Wayne County,Detroit,MI,,
,,,,,,Red 3,135
,,ECP,Northwest Florida BeachesInternational Airport,West Bay,FL,Checkpoint 1,43
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,40
,,EUG,Mahlon Sweet Field (Eugene),Eugene,OR,EUGZ,20
,,EVV,Evansville Regional,Evansville,IN,Main Checkpoint,14
,,EWN,Coastal Carolina,New Bern,NC,Terminal,11
,,,,,,Terminal A/1,5
,,,,,,Terminal A/3,1
,,EWR,Newark International,Newark,NJ,Terminal B/1,0
,,,,,,Terminal B/3,0
,,,,,,Terminal C/1,26
,,FAR,Hector International,Fargo,ND,Gate,21
,,FAT,Fresno Air Terminal,Fresno,CA,FAT 01,41
,,FAY,Fayetteville Regional,Fayetteville,NC,Terminal,24
,,,,,,T1 Checkpoint,78
,,,,,,T2 Checkpoint,66
,,FLL,Ft. Lauderdale-HollywoodInternational,Fort Lauderdale,FL,T3F Checkpoint,96
,,,,,,T4 Checkpoint,42
,,FNT,Bishop International,Flint,MI,AOO-01,0
,,FSD,Sioux Falls Regional,Sioux Falls,SD,Gate,35
,,FWA,Ft. Wayne Municipal Airport,Ft. Wayne,IN,Gate,14
,,GCC,Gillette-Campbell County,Gillette,WY,GCC 01,18
,,,,,,GEG-A/B,35
,,GEG,Spokane International,Spokane,WA,,
,,,,,,GEGC,28
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,31
,,GPT,Gulfport Bilox Regional,Gulfport,MS,GPT-A,10
,,GRB,Austin Straubel Field,Green Bay,WI,Concourse A,6
,,GRK,Killeen-Ft. Hood Regional,Killeen,TX,GRK02,17
,,GRR,Gerald R Ford International Airport,Grand Rapids,MI,Central Checkpoint,17
,,,,,,North Concourse,37
,,GSO,Piedmont Triad International,Greensboro,NC,,
,,,,,,South Concourse,41
,,GSP,Greenville-Spartanburg,Greer,SC,Checkpoint,68
,,GUM,Antonio B. Won Pat International,Tamuning,GU,GUM01,20
,,HIB,Chisholm-Hibbing Municipal,Hibbing,MN,Gate,5
,,HNL,Daniel K. Inouye InternationalAirport,Honolulu,HI,CP 1 Lanes 3&4 HNL03,2917
,,HOU,Houston Hobby,Houston,TX,CENTRAL,88
,,HRL,Valley International,Harlingen,TX,HRL01,21
,,HSV,Huntsville-Madison County,Huntsville,AL,HSV-A,22
,,,,,,East Mezzanine,0
,,,,,,Employee Checkpoint,0
,,IAD,Washington-Dulles International,"Washington, DC",VA,FIS Checkpoint,0
,,,,,,Passenger Screening Area:  PreCheck,83
,,,,,,West Mezzanine,0
,,,,,,12/AS Terminal,87
,,IAH,Houston Intercontinental,Houston,TX,,
,,,,,,30/CN Terminal,144
,,ICT,Wichita Mid-Continent,Wichita,KS,Wichita Main,36
,,IDA,Idaho Falls Municipal,Idaho Falls,ID,IDAZ,18
,,ILM,Wilmington International,Wilmington,NC,Terminal,36
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,84
,,JAC,Jackson Hole,Jackson,WY,JAC 01,10
,,JAN,Jackson International,Jackson,MS,JAN-East,15
,,JAX,Jacksonville International,Jacksonville,FL,Consolidated Passenger Checkpoint,140
,,,,,,Terminal 1,2
5/3/2020,06:00,JFK,John F. Kennedy International,Jamaica,NY,Terminal 4 Main,84
,,,,,,Terminal 5,196
,,,,,,Terminal 8,0
,,JNU,Juneau International,Juneau,AK,JNU-01,4
,,KOA,Ellison Onizuka Kona InternationalAirport,Kailua-Kona,HI,KOA02,4
,,LAN,Capital City,Lansing,MI,Gate,21
,,LAR,Laramie Regional,Laramie,WY,LAR 01,4
,,,,,,Term 1 - AB,18
,,LAS,McCarran International,Las Vegas,NV,Term 1 - D,113
,,,,,,Terminal 3 - E Upper,37
,,,,,,TBIT Main Checkpoint,18
,,,,,,Terminal 1 - Passenger,150
,,,,,,Terminal 2 - Passenger,96
,,LAX,Los Angeles International,Los Angeles,CA,Terminal 4A - Passenger,95
,,,,,,Terminal 5 - Passenger,42
,,,,,,Terminal 6 - Passenger,85
,,,,,,Terminal 7 - Passenger,133
,,LBB,Lubbock International,Lubbock,TX,LBBA,45
,,LCH,Lake Charles Regional,Lake Charles,LA,LCH01,6
,,LEX,Blue Grass,Lexington,KY,LEX-A,14
,,LFT,Lafayette Regional,Lafayette,LA,LFT01,43
,,LGA,LaGuardia,Flushing,NY,TC CHK West,6
,,LGB,Long Beach Daugherty Field,Long Beach,CA,Checkpoint,19
,,LIT,Little Rock National,Little Rock,AR,LITA,52
,,LRD,Laredo International,Laredo,TX,LRD 01,9
,,LYH,Lynchburg Regional,Lynchburg,VA,LYH - Checkpoint,35
,,MAF,Midland International,Midland,TX,MAFA,33
,,MBS,MBS International,Freeland,MI,Passenger Terminal,2
,,,,,,MCI 37-45,37
,,MCI,Kansas City International,Kansas City,MO,MCI 56-60,52
,,,,,,MCI 76-85,29
,,,,,,EAST Checkpoint,71
,,MCO,Orlando International,Orlando,FL,,
,,,,,,WEST Checkpoint,207
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,28
,,MDW,Chicago Midway,Chicago,IL,Main Checkpoint,55
,,MEI,Key Field,Meridian,MS,MEI-A,14
,,MEM,Memphis International,Memphis,TN,MEM-B,52
,,MFE,Miller International,McAllen,TX,MFE01,17
,,MFR,Rogue Valley International-Medford,Medford,OR,MFRZ,5
,,MGM,Dannelly Field (MontgomeryRegional Airport),Montgomery,AL,MGM-A,24
,,MHT,Manchester,Manchester,NH,Checkpoint,13
,,,,,,North 2,100
,,MIA,Miami International,Miami,FL,,
,,,,,,South-H,11
,,,,,,CONC C,39
,,MKE,General Mitchell International,Milwaukee,WI,,
,,,,,,CONC D,13
,,MLB,Melbourne International,Melbourne,FL,MLB A,0
,,MLI,Quad City,Moline,IL,Checkpoint A,4
,,MLU,Monroe Regional,Monroe,LA,MLU01,7
,,MOB,Bates Field Airport,Mobile,AL,MOB-A,17
,,MOT,Minot International,Minot,ND,Gate,21
,,MRY,Monterey Regional Airport,Monterey,CA,MRY02,0
,,MSL,Muscle Shoals,Muscle Shoals,AL,MSL,0
,,MSN,Dane County Regional,Madison,WI,Checkpoint Alpha,22
,,MSO,Missoula International,Missoula,MT,Main Security Screen,18
,,,,,,North CP,85
,,MSP,Minneapolis-St. Paul International,St. Paul,MN,,
,,,,,,T2 CP1,62
,,MSS,Massena International,Massena,NY,Gate Area #1,0
,,MSY,New Orleans International,Kenner,LA,MSY01,90
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,0
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,31
,,,,,,TERM1,23
5/3/2020,06:00,OAK,Metropolitan Oakland International,Oakland,CA,,
,,,,,,TERM2,53
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,9
,,OKC,Will Rogers World,Oklahoma City,OK,West,74
,,,,,,Terminal A,41
,,OMA,Eppley Airfield,Omaha,NE,,
,,,,,,Terminal B,56
,,,,,,T2,30
,,ONT,Ontario International,Ontario,CA,,
,,,,,,T4,34
,,,,,,10,23
,,,,,,2,109
,,,,,,4B,49
,,ORD,Chicago-OHare International,Chicago,IL,,
,,,,,,5,66
,,,,,,6A,22
,,,,,,7A,224
,,,,,,Conc. A Checkpoint,43
,,ORF,Norfolk International,Norfolk,VA,,
,,,,,,Conc. B Checkpoint,35
,,,,,,PBI A/B,81
,,PBI,West Palm Beach International,West Palm Beach,FL,,
,,,,,,PBI C,55
,,PDX,Portland International Airport,Portland,OR,PDX D/E,95
,,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,68
,,PHF,Newport News/WilliamsburgInternational,Newport News,VA,PHF Checkpoint,0
,,,,,,Checkpoint B,111
,,PHL,Philadelphia International,Philadelphia,PA,Checkpoint D\E,204
,,,,,,Checkpoint F,2
,,,,,,T-3 North,254
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 A,232
,,,,,,T-4 C,192
,,PIA,Greater Peoria,Peoria,IL,Checkpoint A,49
,,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,155
,,PNS,Pensacola Gulf Coast Regional,Pensacola,FL,PNS-A,47
,,PSC,Tri-Cities,Pasco,WA,PSC Main,16
,,PSP,Palm Springs Regional,Palm Springs,CA,PSP01,62
,,PUB,Pueblo Memorial,Pueblo,CO,PUBZ,5
,,PUW,Pullman/Moscow Regional,Pullman,WA,PUW Main,0
,,PVC,Provincetown Municipal,Provincetown,MA,Gate,0
,,PVD,T F Green State,Warwick,RI,Checkpoint A,32
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,14
,,RAP,Rapid City Regional,Rapid City,SD,1,19
,,RDM,Roberts Field,Redmond,OR,RDMZ,21
,,,,,,Employee Screening Checkpoint (ESC),5
,,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 1 Checkpoint,36
,,,,,,Terminal 2 Checkpoint,56
,,RIC,Richard E Byrd International,Richmond InternationalA/P,VA,RIC Concourse B,64
,,RKD,Knox County Regional,Rockland,ME,Gate 1,0
,,RKS,Rock Springs-Sweetwater County,Rock Springs,WY,RKS 01,3
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,38
,,ROA,Roanoke Regional Woodrum Field,Roanoke,VA,ROA01,16
,,ROC,Greater Rochester InternationalAirport,Rochester,NY,Checkpoint,29
,,,,,,Checkpoint B,203
,,RSW,Southwest Florida International,Fort Myers,FL,,
,,,,,,Checkpoint D,46
,,RUT,Rutland State,North Clarendon,VT,SFB-A,0
,,SAF,Santa Fe Municipal,Santa Fe,NM,Checkpoint 1,4
,,,,,,CKPT-2,52
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,CKPT-3,0
,,,,,,CKPT-6,176
,,,,,,SAT01,72
,,SAT,San Antonio International,San Antonio,TX,,
,,,,,,SAT02,107
,,SAV,Savannah International,Savannah,GA,SAV-A,25
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,1
,,SBN,South Bend Regional,South Bend,IN,A CONC,22
5/3/2020,06:00,SBP,San Luis Obispo County,San Luis Obispo,CA,SBP01,0
,,SDF,Louisville International,Louisville,KY,SDF-A,6
,,,,,,SCP 2,111
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,102
,,,,,,SCP 4,80
,,,,,,Security Checkpoint B,27
,,,,,,Security Checkpoint D,152
,,SFO,San Francisco International,San Francisco,CA,,
,,,,,,Security Checkpoint F-1,75
,,,,,,Security Checkpoint G,7
,,SGF,Springfield/Branson National,Springfield,MO,Main Checkpoint,19
,,SGU,St. George Municipal,St. George,UT,SGUZ,90
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,13
,,,,,,Terminal A,62
,,SJC,San Jose International,San Jose,CA,,
,,,,,,Terminal B North,68
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,76
,,,,,,SLC1,152
,,SLC,Salt Lake City International,Salt Lake City,UT,,
,,,,,,SLC2,76
,,,,,,Central B,91
,,SMF,Sacramento International Airport,Sacramento,CA,,
,,,,,,Terminal A,25
,,SNA,Orange County John Wayne,Santa Ana,CA,CKPT B,102
,,SRQ,Sarasota-Bradenton,Sarasota,FL,SRQ B,0
,,,,,,T1-A,13
,,STL,St. Louis Lambert International,St Louis,MO,T1-C,37
,,,,,,T2-E,34
,,SYR,Syracuse-Hancock International,North Syracuse,NY,Central,14
,,TLH,Tallahassee Regional,Tallahassee,FL,TLH A,15
,,,,,,TPA A,0
,,,,,,TPA C,61
,,TPA,Tampa International,Tampa,FL,,
,,,,,,TPA E,2
,,,,,,TPA F,66
,,TRI,Tri City Regional,Blountville,TN,TRI-A,11
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,54
,,,,,,ACP,72
,,TUS,Tucson International,Tucson,AZ,,
,,,,,,BCP,48
,,TVC,Cherry Capital,Traverse City,MI,TVC1,20
,06:00,,,,,,
,,TXK,Texarkana Regional,Texarkana,AR,TXK01,0
,,TYS,McGhee Tyson,Alcoa,TN,Checkpoint 1,53
,,XNA,Northwest Arkansas Regional,Bentonville,AR,Checkpoint 2,22
,,XWA,Williston Basin International Airport,Williston,ND,Main Checkpoint,20
,,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,0
,,ABI,Abilene Regional Airport,Abilene,TX,ABIA,26
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,24
,,ABY,Southwest Georgia Regional,Albany,GA,ABY-A,0
,,ALB,Albany County,Albany,NY,Main Checkpoint,25
,,ALW,Walla Walla Regional,Walla Walla,WA,ALW Main,0
,,AMA,Amarillo International,Amarillo,TX,AMA30,41
,,ANC,Ted Stevens AnchorageInternational,Anchorage,AK,South Checkpoint,1
,,ART,Watertown International,Dexter,NY,Gate Area #1,12
,,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,Checkpoint 1,2
,,,,,,F Arrival Checkpoint,29
,,ATL,Hartsfield Atlanta International,"Atlanta,",GA,,
,,,,,,Main Checkpoint,445
,,ATW,Outagamie County,Appleton,WI,Checkpoint,22
,,AUS,Austin Bergstrom International,Austin,TX,AUS02,170
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,0
,,AVP,Wilkes Barre/Scranton International,Avoca,PA,Checkpoint,0
,,AZA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,78
,,AZO,Kalamazoo Municipal,Kalamazoo,MI,Main,0
,,BDL,Bradley International,Windsor Locks,CT,A1,19
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,0
,,BHM,Birmingham International,Birmingham,AL,Central,15
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,6
